"PLOS"	"Zootaxa"	"BMC"
467593	1403533	
467636	1403927	
467654	1404159	
467660	1405296	
467665	1405366	
467671	1405804	
467695	1405963	
467755	1406897	
467855	1406916	
467859	1407039	
467865	1407395	
467978	1407474	
468058	1407652	
468100	1407686	
468210	1407983	
468212	1408885	
468447	1409228	
468491	1409625	
468536	1412025	
468536	1413253	
468547	1413757	
468751	1414096	
468777	1414158	
468847	1414603	
468883	1414663	
468922	1415126	
468991	1415536	
469106	1416722	
469249	1417955	
469506	1418533	
469519	1418849	
469569	1418897	
469763	1421518	
470041	1422174	
470046	1422496	
470051	1422690	
470074	1423880	
470082	1424453	
470082	1424698	
470146	1424827	
470237	1425106	
470249	1425171	
470292	1426005	
470312	1426268	
470497	1426283	
470539	1426434	
470594	1426480	
470605	1427082	
470633	1427530	
470688	1427860	
470876	1428325	
470922	1428975	
470929	1429089	
471072	1429453	
471098	1429622	
471164	1430642	
471213	1430879	
471252	1430884	
471296	1431464	
471426	1432706	
471479	1433365	
471586	1433469	
471625	1434032	
471638	1434072	
471696	1434549	
471719	1435763	
471723	1437090	
471777	1437114	
471796	1437976	
471828	1438958	
471850	1439656	
471889	1439773	
471914	1439797	
471916	1440364	
471921	1441628	
471969	1442589	
471976	1442972	
471985	1443031	
472020	1443105	
472159	1444283	
472165	1445542	
472227	1446601	
472245	1447067	
472312	1447094	
472334	1447497	
472364	1448086	
472424	1449166	
472517	1449194	
472517	1449257	
472608	1449621	
472625	1450491	
472645	1451303	
472770	1451422	
472850	1452896	
472884	1452966	
473011	1453372	
473033	1453888	
473062	1454432	
473108	1454833	
473169	1454870	
473227	1455980	
473274	1456023	
473275	1456401	
473277	1456548	
473491	1456927	
473551	1458379	
473569	1458616	
473570	1458966	
473581	1459167	
473681	1460169	
473720	1460203	
473775	1461111	
473871	1461231	
473871	1461337	
473921	1463018	
474007	1463181	
474063	1464327	
474095	1464507	
474228	1464780	
474327	1465052	
474349	1465392	
474349	1465746	
474352	1466329	
474361	1466531	
474446	1467326	
474455	1469956	
474464	1470507	
474499	1470902	
474512	1471201	
474536	1471325	
474613	1471420	
474687	1471629	
474690	1471969	
474734	1473298	
474913	1474085	
474968	1474206	
474977	1474233	
474978	1474507	
475105	1474788	
475298	1474915	
475503	1475305	
475524	1475537	
475563	1476680	
475659	1476852	
475765	1476963	
475803	1477126	
475824	1477162	
475942	1477264	
475985	1477482	
476012	1478527	
476043	1478804	
476043	1479655	
476076	1479899	
476120	1480581	
476143	1482548	
476170	1482643	
476179	1483128	
476227	1483203	
476366	1483325	
476374	1483637	
476647	1484521	
476667	1486006	
476682	1486272	
476682	1486612	
476717	1486891	
476847	1486892	
476856	1487073	
476905	1487130	
476911	1487703	
476937	1487874	
477012	1488746	
477070	1490039	
477110	1490472	
477116	1490958	
477129	1491972	
477198	1492230	
477274	1492490	
477338	1493135	
477455	1494067	
477511	1494601	
477591	1495508	
477624	1496364	
477625	1496370	
477625	1497161	
477698	1497685	
477776	1498288	
477783	1499334	
477817	1499636	
477833	1500650	
477876	1501445	
477948	1501937	
478026	1501987	
478065	1502634	
478228	1503072	
478263	1503595	
478270	1504191	
478271	1504297	
478321	1504631	
478337	1505415	
478399	1505467	
478399	1506474	
478419	1506972	
478437	1507085	
478564	1507460	
478571	1508283	
478596	1508334	
478743	1508889	
478814	1509313	
478815	1509682	
478842	1510091	
478930	1510413	
479069	1510571	
479078	1511780	
479139	1511827	
479148	1511858	
479205	1512284	
479264	1512725	
479265	1512998	
479276	1513361	
479276	1513798	
479304	1513997	
479316	1514307	
479316	1514918	
479348	1516091	
479360	1516190	
479370	1516744	
479401	1517033	
479414	1517197	
479454	1517407	
479476	1517687	
479478	1517727	
479600	1518217	
479602	1518252	
479701	1519947	
479729	1520261	
479786	1520324	
479927	1520407	
480020	1520612	
480070	1520636	
480109	1521246	
480251	1521313	
480279	1521345	
480301	1521443	
480363	1521502	
480447	1521876	
480466	1522436	
480480	1522670	
480534	1522801	
480538	1524108	
480636	1524208	
480755	1525267	
480755	1527179	
480772	1527267	
480838	1527859	
480913	1528153	
480929	1528687	
480947	1529945	
480964	1530242	
481018	1530796	
481032	1531183	
481116	1532732	
481116	1533723	
481194	1533843	
481199	1535267	
481201	1535794	
481205	1535927	
481207	1536053	
481210	1536324	
481211	1537450	
481211	1537524	
481211	1537730	
481218	1538225	
481220	1539074	
481221	1539542	
481222	1539654	
481224	1540286	
481225	1541496	
481225	1541615	
481225	1541628	
481225	1542004	
481226	1542706	
481226	1544985	
481226	1546661	
481294	1548605	
481360	1549350	
481372	1549738	
481426	1549749	
481501	1549976	
481569	1551435	
481663	1551782	
481751	1552066	
481756	1553564	
481770	1553601	
481952	1554647	
481956	1555259	
482074	1555934	
482119	1556106	
482171	1556225	
482192	1556364	
482194	1556426	
482249	1556614	
482324	1557496	
482334	1558380	
482398	1558977	
482714	1559351	
482973	1559646	
483064	1559769	
483075	1560710	
483094	1560924	
483134	1561417	
483246	1562865	
483278	1562954	
483358	1563483	
483389	1564271	
483443	1566006	
483450	1566019	
483494	1566523	
483584	1566710	
483663	1566861	
483733	1566968	
483766	1567912	
483811	1568350	
483912	1569669	
483933	1569979	
484243	1570730	
484280	1570977	
484329	1572709	
484350	1575133	
484378	1576695	
484412	1578500	
484564	1578502	
484620	1578698	
484675	1578923	
484976	1579695	
484988	1580256	
485092	1580847	
485110	1581369	
485119	1582684	
485254	1582809	
485268	1582948	
485275	1583586	
485342	1584411	
485352	1585559	
485362	1585944	
485437	1586312	
485522	1586969	
485523	1587400	
485536	1588767	
485564	1589041	
485642	1589775	
485693	1590778	
485711	1591294	
485714	1591869	
485830	1592338	
485958	1592425	
486026	1592792	
486051	1593927	
486102	1597643	
486112	1597873	
486192	1598143	
486272	1598266	
486303	1598841	
486337	1599417	
486425	1599811	
486493	1600870	
486493	1601045	
486541	1601389	
486626	1601727	
486682	1601979	
486743	1602741	
486747	1602847	
486788	1603656	
486875	1603708	
486880	1603741	
486889	1606128	
486908	1606769	
486925	1606791	
486938	1607396	
487208	1607442	
487218	1607540	
487245	1607709	
487328	1608097	
487534	1608109	
487659	1608309	
487758	1609550	
487816	1610967	
487824	1611298	
487826	1612639	
487838	1612994	
487866	1613220	
487926	1614320	
488061	1614362	
488072	1614385	
488206	1614576	
488349	1614822	
488353	1615226	
488360	1616280	
488388	1616502	
488411	1616608	
488449	1616720	
488473	1616876	
488548	1617146	
488603	1619004	
488603	1624332	
488675	1625364	
488729	1625713	
488816	1625894	
488898	1627357	
488924	1627650	
489046	1627918	
489139	1628980	
489168	1629400	
489184	1630689	
489208	1631381	
489212	1632296	
489238	1633175	
489241	1633311	
489268	1634246	
489377	1635043	
489383	1636339	
489445	1636621	
489485	1637024	
489529	1638285	
489536	1638313	
489631	1638536	
489728	1638614	
489728	1639938	
489754	1640385	
489775	1641009	
489804	1642173	
489926	1642184	
489953	1642253	
489959	1643101	
489979	1644293	
489998	1644785	
490017	1644816	
490076	1645743	
490165	1646225	
490222	1646305	
490273	1646419	
490275	1647872	
490317	1648117	
490349	1649223	
490364	1649519	
490374	1652748	
490520	1652843	
490803	1653045	
490839	1653277	
490938	1654191	
490942	1657247	
491037	1657398	
491051	1657610	
491158	1658202	
491160	1658957	
491195	1660123	
491241	1660254	
491259	1660310	
491338	1660359	
491401	1661474	
491444	1661710	
491453	1662120	
491486	1662811	
491510	1662986	
491565	1664414	
491620	1664754	
491774	1665191	
491775	1665791	
491834	1666144	
491840	1666827	
491878	1667074	
491958	1667646	
492158	1668187	
492206	1668304	
492219	1668559	
492225	1669028	
492283	1669867	
492373	1670517	
492469	1671141	
492469	1672060	
492528	1672165	
492619	1673121	
492774	1673735	
492874	1674251	
492886	1675337	
492909	1675838	
492914	1676711	
493178	1676759	
493233	1677368	
493244	1678560	
493277	1678863	
493301	1681023	
493404	1684164	
493448	1684229	
493453	1684334	
493453	1687073	
493476	1688112	
493503	1689578	
493622	1689994	
493670	1690132	
493685	1690367	
493695	1691686	
493726	1692890	
493750	1693050	
493808	1693413	
493866	1697324	
493898	1697814	
493936	1697874	
493994	1699172	
494022	1699368	
494026	1702165	
494067	1704480	
494071	1705405	
494129	1705862	
494302	1709799	
494330	1711365	
494351	1713238	
494368	1714376	
494407	1714585	
494487	1715948	
494536	1716802	
494537	1717510	
494660	1717953	
494739	1719459	
495013	1720118	
495184	1720688	
495291	1721778	
495294	1721997	
495473	1722059	
495525	1722672	
495568	1722838	
495596	1723927	
495626	1724008	
495668	1724318	
495765	1725035	
495796	1726683	
495936	1726845	
495960	1727055	
495988	1727901	
496037	1728024	
496099	1728885	
496192	1729346	
496202	1730322	
496205	1730521	
496216	1731379	
496255	1731551	
496397	1732048	
496555	1732995	
496653	1733488	
496677	1733953	
496693	1734248	
496700	1736212	
496794	1736393	
496810	1737947	
496821	1738372	
496826	1738986	
496851	1740084	
496956	1741109	
496980	1741760	
497062	1743682	
497097	1745104	
497122	1745589	
497171	1745963	
497221	1746334	
497392	1746983	
497407	1747090	
497455	1747610	
497455	1748581	
497457	1749864	
497481	1750031	
497523	1750313	
497535	1753577	
497544	1754287	
497591	1754386	
497639	1754399	
497681	1754570	
497698	1754594	
497744	1754958	
497764	1755890	
497798	1757757	
497883	1759464	
497929	1759567	
498042	1760937	
498104	1761216	
498135	1761801	
498152	1762526	
498201	1762735	
498204	1763839	
498260	1764748	
498508	1765061	
498548	1766331	
498597	1766376	
498701	1768575	
498844	1769092	
498879	1769159	
498908	1771369	
498913	1771391	
498935	1771419	
499182	1772064	
499198	1772553	
499209	1772817	
499324	1773523	
499380	1774876	
499527	1775140	
499706	1777274	
499712	1777363	
499740	1778304	
499791	1779124	
499791	1779239	
499793	1779461	
499793	1781634	
499793	1782248	
499794	1783309	
499794	1785122	
499794	1785695	
499795	1785997	
499796	1786106	
499796	1786278	
499838	1786504	
499875	1787873	
499921	1788987	
499948	1789807	
500068	1790048	
500138	1790955	
500147	1791316	
500234	1792145	
500244	1792952	
500361	1794566	
500372	1795182	
500388	1795333	
500425	1795485	
500480	1796044	
500532	1799906	
500569	1800760	
500641	1801407	
500803	1803338	
500865	1805125	
500913	1805244	
500927	1806768	
500936	1809239	
501068	1809937	
501086	1810333	
501091	1810819	
501132	1811817	
501169	1812042	
501182	1813496	
501219	1814427	
501351	1814471	
501447	1814843	
501467	1815135	
501477	1816575	
501509	1817217	
501560	1817337	
501573	1817913	
501638	1818962	
501659	1820233	
501716	1821186	
501730	1821904	
501737	1822117	
501789	1822496	
501813	1823128	
501824	1823909	
501917	1824489	
501997	1824993	
502016	1825109	
502114	1826500	
502120	1826709	
502251	1827070	
502264	1829686	
502367	1830367	
502476	1830848	
502537	1831221	
502568	1831359	
502621	1833216	
502731	1834692	
502769	1835977	
502890	1836399	
502920	1836579	
502945	1837812	
502981	1838087	
503020	1838539	
503031	1838976	
503033	1839025	
503040	1839112	
503210	1839164	
503254	1839475	
503273	1840666	
503280	1840789	
503335	1841402	
503388	1843151	
503511	1843477	
503539	1843558	
503665	1843710	
503678	1845309	
503695	1847034	
503734	1847237	
503737	1847412	
503823	1847832	
503951	1847834	
503979	1847893	
504063	1847972	
504102	1848974	
504220	1849016	
504307	1850286	
504332	1851187	
504452	1855112	
504641	1855457	
504661	1856110	
504688	1856969	
504716	1857783	
504755	1859366	
504757	1860363	
504801	1861312	
504822	1862316	
504831	1863568	
504941	1864441	
504988	1866221	
505060	1867358	
505103	1868818	
505187	1871018	
505467	1871486	
505686	1872803	
505753	1872815	
505903	1876747	
505912	1877857	
505928	1878204	
505991	1878416	
506039	1878895	
506102	1880224	
506231	1880583	
506252	1880640	
506277	1880716	
506581	1882004	
506619	1882175	
506690	1883426	
506705	1883981	
506958	1884085	
507023	1885117	
507121	1885139	
507125	1886334	
507147	1886345	
507226	1889692	
507283	1890615	
507301	1891101	
507361	1893725	
507368	1893858	
507382	1894092	
507406	1894870	
507433	1895192	
507511	1897980	
507520	1898639	
507535	1899583	
507731	1899688	
507783	1899848	
507816	1900571	
507911	1900572	
507927	1902217	
507942	1903491	
507954	1903531	
508091	1903943	
508097	1904023	
508103	1904173	
508308	1906224	
508353	1906825	
508353	1907200	
508362	1907361	
508366	1908214	
508396	1910074	
508435	1911382	
508487	1912597	
508494	1912775	
508500	1915300	
508505	1916349	
508609	1916875	
508789	1918378	
508899	1918879	
509099	1919852	
509102	1920031	
509105	1923445	
509119	1923450	
509156	1924599	
509213	1925462	
509384	1925754	
509658	1925830	
509717	1926620	
509772	1926874	
509796	1928303	
509865	1929351	
509870	1930137	
509953	1931449	
509953	1933282	
509987	1933619	
510021	1935042	
510033	1935684	
510067	1936805	
510149	1937249	
510152	1937473	
510159	1937688	
510162	1938680	
510163	1938959	
510163	1939547	
510163	1940102	
510163	1941179	
510165	1941796	
510181	1943804	
510218	1946539	
510229	1946744	
510297	1947087	
510327	1948975	
510347	1950162	
510367	1951122	
510375	1951249	
510387	1951710	
510402	1952013	
510405	1953515	
510482	1954019	
510542	1954700	
510561	1956427	
510571	1958597	
510623	1958764	
510639	1959063	
510656	1963148	
510747	1964061	
510796	1964409	
510817	1965165	
510911	1965484	
510969	1965816	
510973	1966752	
511045	1966855	
511055	1968632	
511109	1969079	
511170	1972059	
511217	1972506	
511281	1973082	
511363	1973720	
511438	1975245	
511459	1975994	
511508	1977542	
511547	1977699	
511580	1978694	
511594	1979016	
511654	1979364	
511668	1979521	
511763	1980694	
511831	1981630	
511903	1983317	
512030	1987265	
512037	1988797	
512068	1989459	
512131	1990024	
512169	1991075	
512169	1991194	
512192	1992069	
512219	1992191	
512245	1992267	
512387	1992707	
512481	1993339	
512581	1995721	
512650	1996274	
512680	1996366	
512809	1996632	
513045	1997426	
513074	1997614	
513090	1997897	
513096	1998208	
513114	1999824	
513152	2000127	
513204	2000288	
513204	2001394	
513204	2001729	
513204	2002214	
513204	2003281	
513205	2003686	
513205	2003795	
513205	2006502	
513206	2007933	
513206	2008893	
513206	2008946	
513207	2009767	
513208	2010917	
513208	2013513	
513308	2016036	
513348	2017515	
513432	2018380	
513606	2021453	
513613	2021725	
513768	2021782	
513880	2022428	
513949	2026225	
513959	2028065	
514002	2029245	
514002	2031069	
514004	2031603	
514004	2031775	
514004	2032602	
514004	2034302	
514005	2034826	
514005	2036583	
514005	2036784	
514005	2037232	
514006	2038306	
514006	2038918	
514007	2040358	
514007	2040707	
514007	2042084	
514043	2044244	
514125	2045363	
514139	2046171	
514172	2047058	
514188	2049784	
514190	2050438	
514463	2050690	
514481	2052317	
514554	2052718	
514608	2052963	
514608	2053151	
514608	2054503	
514711	2055765	
514807	2056462	
514858	2056759	
515172	2057433	
515233	2057960	
515388	2058184	
515543	2060849	
515680	2061540	
515682	2065050	
515695	2065393	
515855	2065655	
515988	2066166	
516059	2066369	
516181	2066911	
516187	2067639	
516210	2067914	
516210	2068520	
516419	2070084	
516488	2070369	
516641	2071583	
516659	2072902	
516877	2073168	
516907	2073740	
516981	2074409	
517044	2074789	
517124	2074942	
517148	2075138	
517172	2076796	
517175	2077274	
517192	2078664	
517202	2079216	
517588	2080427	
517609	2080515	
517717	2081419	
517769	2081433	
517789	2083256	
517839	2083558	
517922	2084575	
517987	2085110	
518021	2087324	
518079	2087401	
518089	2087990	
518103	2088875	
518112	2090781	
518152	2091024	
518164	2092420	
518183	2092666	
518189	2093659	
518214	2093976	
518579	2094064	
518586	2094842	
518652	2094894	
518684	2095986	
518719	2096791	
518725	2097424	
518732	2098074	
518734	2098454	
518859	2099161	
518871	2099197	
518979	2099352	
519036	2100004	
519041	2100408	
519067	2102397	
519141	2103732	
519249	2104650	
519340	2104809	
519362	2105238	
519435	2106164	
519498	2106509	
519553	2107637	
519664	2108404	
519724	2110761	
519790	2112398	
519862	2112689	
519926	2113007	
519951	2115631	
519953	2115762	
520003	2116828	
